,genre,artist,song,lyrics
3041,Christian,Third Day,Born Aga,I wasn't looking for something that was more
3042,Christian,Third Day,Born Aga,Than what I had yesterday
3043,Christian,Third Day,Born Aga,Then You came to me and You gave to me
3044,Christian,Third Day,Born Aga,"Life and a love that I never known, that I never felt before"
3046,Christian,Third Day,Born Aga,It feels like I'm born again
3047,Christian,Third Day,Born Aga,  (Feels like I'm born again)
3048,Christian,Third Day,Born Aga,It feel like I'm living
3049,Christian,Third Day,Born Aga,  (It feel like I'm living)
3050,Christian,Third Day,Born Aga,For the very first time
3051,Christian,Third Day,Born Aga,  (For the very first time)
3052,Christian,Third Day,Born Aga,I'm living for the first time
3053,Christian,Third Day,Born Aga,  (For the very first time)
3055,Christian,Third Day,Born Aga,It feels like I'm breathing
3056,Christian,Third Day,Born Aga,  (It feels like I'm born again)
3057,Christian,Third Day,Born Aga,It feels like I'm moving
3058,Christian,Third Day,Born Aga,  (It feels like I'm living)
3059,Christian,Third Day,Born Aga,For the very first time
3060,Christian,Third Day,Born Aga,  (For the very first time)
3061,Christian,Third Day,Born Aga,I'm living for the first time
3062,Christian,Third Day,Born Aga,  (For the very first time)
3063,Christian,Third Day,Born Aga,In my life
3065,Christian,Jeremy Camp,Walk by Fai,We do not have the lyrics for Walk by Faith yet.
3066,Christian,Third Day,Mountain Of G,The thought that I was all alone
3067,Christian,Third Day,Mountain Of G,Broken and afraid
3068,Christian,Third Day,Mountain Of G,But You were there with me
3069,Christian,Third Day,Mountain Of G,Yes You were there with me
3071,Christian,Third Day,Mountain Of G,Well and I didn't even know
3072,Christian,Third Day,Mountain Of G,That I had lost my way
3073,Christian,Third Day,Mountain Of G,But You were there with me
3074,Christian,Third Day,Mountain Of G,Yes You were there with me
3076,Christian,Third Day,Mountain Of G,Until You opened up my eyes I never knew
3077,Christian,Third Day,Mountain Of G,That I couldn't ever make it without You
3079,Christian,Third Day,Mountain Of G,And even though the journey's long
3080,Christian,Third Day,Mountain Of G,And I know the road is hard
3081,Christian,Third Day,Mountain Of G,"Well, the one who's gone before me"
3082,Christian,Third Day,Mountain Of G,He will help me carry on
3084,Christian,Third Day,Mountain Of G,And after all that I've been through
3085,Christian,Third Day,Mountain Of G,Now I realize the truth
3086,Christian,Third Day,Mountain Of G,That I must go through the valley
3087,Christian,Third Day,Mountain Of G,To stand upon the mountain of God
3089,Christian,Third Day,Mountain Of G,And as I travel on the road
3090,Christian,Third Day,Mountain Of G,That You have lead me down
3091,Christian,Third Day,Mountain Of G,You are here with me
3092,Christian,Third Day,Mountain Of G,Yes You are here with me
3094,Christian,Third Day,Mountain Of G,And I have need for nothing more
3095,Christian,Third Day,Mountain Of G,Oh now that I have found
3096,Christian,Third Day,Mountain Of G,That You are here with me
3097,Christian,Third Day,Mountain Of G,Yes You are here with me
3099,Christian,Third Day,Mountain Of G,Well I confess from time to time I lose my way
3100,Christian,Third Day,Mountain Of G,But You are always there to bring me back again
3102,Christian,Third Day,Mountain Of G,Even though the journey's long
3103,Christian,Third Day,Mountain Of G,And I know the road is hard
3104,Christian,Third Day,Mountain Of G,Well the one who's gone before me
3105,Christian,Third Day,Mountain Of G,He will help me carry on
3107,Christian,Third Day,Mountain Of G,And after all that I've been through
3108,Christian,Third Day,Mountain Of G,Well now I realize the truth
3109,Christian,Third Day,Mountain Of G,That I must go through the valley
3110,Christian,Third Day,Mountain Of G,To stand upon the mountain of God
3112,Christian,Third Day,Mountain Of G,Sometimes I think of where it is I've come from
3113,Christian,Third Day,Mountain Of G,And the things I've left behind
3114,Christian,Third Day,Mountain Of G,But of all I've had and what I possessed
3115,Christian,Third Day,Mountain Of G,Nothing can quite compare with what's in front of me
3116,Christian,Third Day,Mountain Of G,With what's in front of me
3118,Christian,Third Day,Mountain Of G,And even though the journey's long
3119,Christian,Third Day,Mountain Of G,And I know the road is hard
3120,Christian,Third Day,Mountain Of G,Well the one who's gone before me
3121,Christian,Third Day,Mountain Of G,He will help me carry on
3123,Christian,Third Day,Mountain Of G,And after all that I've been through
3124,Christian,Third Day,Mountain Of G,Well now I realize the truth
3125,Christian,Third Day,Mountain Of G,That I must go through the valley
3126,Christian,Third Day,Mountain Of G,To stand upon the mountain
3128,Christian,Third Day,Mountain Of G,Yes I must go through the valley
3129,Christian,Third Day,Mountain Of G,To stand upon the mountain
3130,Christian,Third Day,Mountain Of G,Yes I must go through the valley
3131,Christian,Third Day,Mountain Of G,To stand upon the mountain
3133,Christian,Third Day,Mountain Of G,The thought that I was all alone
3134,Christian,Third Day,Mountain Of G,Broken and afraid
3135,Christian,Third Day,Mountain Of G,But You are here with me
3136,Christian,Third Day,Mountain Of G,Yes You are here with me
3138,Christian,Jeremy Camp,I Still Belie,We do not have the lyrics for I Still Believe yet.
3139,Christian,Rush Of Fools,Un,"I've been here before, now here I am again"
3140,Christian,Rush Of Fools,Un,"Standing at the door, praying You'll let me back in"
3141,Christian,Rush Of Fools,Un,To label me a prodigal would be
3142,Christian,Rush Of Fools,Un,Only scratching the surface of who I've been known to be
3144,Christian,Rush Of Fools,Un,"Turn me around, pick me up, undo what I've become"
3145,Christian,Rush Of Fools,Un,Bring me back to the place of forgiveness and grace
3146,Christian,Rush Of Fools,Un,"I need You, I need Your help, I can't do this myself"
3147,Christian,Rush Of Fools,Un,You're the only one who can undo what I've become
3149,Christian,Rush Of Fools,Un,I focused on the score but I can never win
3150,Christian,Rush Of Fools,Un,Trying to ignore a life of hiding my sin
3151,Christian,Rush Of Fools,Un,To label me a hypocrite would be
3152,Christian,Rush Of Fools,Un,"Only scratching the surface of who I've been known to be, yeah"
3154,Christian,Rush Of Fools,Un,"Turn me around, pick me up, undo what I've become"
3155,Christian,Rush Of Fools,Un,Bring me back to the place of forgiveness and grace
3156,Christian,Rush Of Fools,Un,"I need You, I need Your help, I can't do this myself"
3157,Christian,Rush Of Fools,Un,You're the only one who can undo what I've become
3159,Christian,Rush Of Fools,Un,Make every step lead me back
3160,Christian,Rush Of Fools,Un,To the sovereign way that You
3162,Christian,Rush Of Fools,Un,"Turn me around, pick me up, undo what I've become"
3163,Christian,Rush Of Fools,Un,Bring me back to the place of forgiveness and grace
3164,Christian,Rush Of Fools,Un,"I need You, I need Your help, I can't do this myself"
3165,Christian,Rush Of Fools,Un,You're the only one who can undo
3167,Christian,Rush Of Fools,Un,You are the only one who can undo
3168,Christian,Rush Of Fools,Un,You are the only one who can undo what I've become
3169,Christian,Rush Of Fools,Un,You're the only one
3171,Christian,Kutless,Promise of a Lifeti,We do not have the lyrics for Promise of a Lifetime yet.
3172,Christian,Addison Road,What Do I Know Of Ho,I made You promises a thousand times
3173,Christian,Addison Road,What Do I Know Of Ho,I tried to hear from Heaven but I talked the whole time
3174,Christian,Addison Road,What Do I Know Of Ho,"I think I made You too small, I never feared You at all, no"
3175,Christian,Addison Road,What Do I Know Of Ho,If You touched my face would I know You?
3176,Christian,Addison Road,What Do I Know Of Ho,"Looked into my eyes, could I behold You?"
3178,Christian,Addison Road,What Do I Know Of Ho,What do I know of You who spoke me into motion?
3179,Christian,Addison Road,What Do I Know Of Ho,Where have I even stood but the shore along Your ocean?
3180,Christian,Addison Road,What Do I Know Of Ho,Are You fire? Are You fury? Are You sacred? Are You beautiful?
3181,Christian,Addison Road,What Do I Know Of Ho,What do I know? What do I know of Holy?
3183,Christian,Addison Road,What Do I Know Of Ho,I guess I thought that I had figured You out
3184,Christian,Addison Road,What Do I Know Of Ho,I knew all the stories and I learned to talk about
3185,Christian,Addison Road,What Do I Know Of Ho,How You were might to save
3186,Christian,Addison Road,What Do I Know Of Ho,Those were only empty words on a page
3187,Christian,Addison Road,What Do I Know Of Ho,Then I caught a glimpse of who You might be
3188,Christian,Addison Road,What Do I Know Of Ho,The slightest hint of You brought me down to my knees
3190,Christian,Addison Road,What Do I Know Of Ho,What do I know of You who spoke me into motion?
3191,Christian,Addison Road,What Do I Know Of Ho,Where have I even stood but the shore along Your ocean?
3192,Christian,Addison Road,What Do I Know Of Ho,Are You fire? Are You fury? Are You sacred? Are You beautiful?
3193,Christian,Addison Road,What Do I Know Of Ho,What do I know? What do I know of Holy?
3195,Christian,Addison Road,What Do I Know Of Ho,What do I know of holy?
3196,Christian,Addison Road,What Do I Know Of Ho,What do I know of wounds that will heal my shame?
3197,Christian,Addison Road,What Do I Know Of Ho,And a God who gave life it's name?
3198,Christian,Addison Road,What Do I Know Of Ho,What do I know of holy of the One who the angels praise?
3199,Christian,Addison Road,What Do I Know Of Ho,All creation knows Your name on earth and heaven above
3200,Christian,Addison Road,What Do I Know Of Ho,What do I know of this love?
3202,Christian,Addison Road,What Do I Know Of Ho,What do I know of You who spoke me into motion?
3203,Christian,Addison Road,What Do I Know Of Ho,Where have I even stood but the shore along Your ocean?
3204,Christian,Addison Road,What Do I Know Of Ho,Are You fire? Are You fury? Are You sacred? Are You beautiful?
3205,Christian,Addison Road,What Do I Know Of Ho,What do I know? What do I know of Holy?
3207,Christian,Addison Road,What Do I Know Of Ho,What do I know of Holy?
3208,Christian,Addison Road,What Do I Know Of Ho,What do I know of Holy?
3210,Christian,Bebo Norman,Nothing Without Y,Take these hands and lift them up
3211,Christian,Bebo Norman,Nothing Without Y,For I have not the strength
3212,Christian,Bebo Norman,Nothing Without Y,To praise You near enough
3213,Christian,Bebo Norman,Nothing Without Y,For I have nothing
3214,Christian,Bebo Norman,Nothing Without Y,I have nothing without You
3216,Christian,Bebo Norman,Nothing Without Y,Take my voice and pour it out
3217,Christian,Bebo Norman,Nothing Without Y,And let it sing the songs of mercy
3218,Christian,Bebo Norman,Nothing Without Y,I have found
3219,Christian,Bebo Norman,Nothing Without Y,For I have nothing
3220,Christian,Bebo Norman,Nothing Without Y,I have nothing without You
3222,Christian,Bebo Norman,Nothing Without Y,And all my soul needs
3223,Christian,Bebo Norman,Nothing Without Y,Is all Your love to cover me
3224,Christian,Bebo Norman,Nothing Without Y,So all the world will see
3225,Christian,Bebo Norman,Nothing Without Y,That I have nothing without You
3227,Christian,Bebo Norman,Nothing Without Y,So take my body and build it up
3228,Christian,Bebo Norman,Nothing Without Y,May it be broken
3229,Christian,Bebo Norman,Nothing Without Y,As an offering of love
3230,Christian,Bebo Norman,Nothing Without Y,For I have nothing
3231,Christian,Bebo Norman,Nothing Without Y,I have nothing without You
3233,Christian,Bebo Norman,Nothing Without Y,And all my soul needs
3234,Christian,Bebo Norman,Nothing Without Y,Is all Your love to cover me
3235,Christian,Bebo Norman,Nothing Without Y,So all the world will see
3236,Christian,Bebo Norman,Nothing Without Y,That I have nothing
3237,Christian,Bebo Norman,Nothing Without Y,I love You
3239,Christian,Bebo Norman,Nothing Without Y,With all my heart
3240,Christian,Bebo Norman,Nothing Without Y,With all my soul
3241,Christian,Bebo Norman,Nothing Without Y,With all my mind
3242,Christian,Bebo Norman,Nothing Without Y,With all the strength that I can find
3244,Christian,Bebo Norman,Nothing Without Y,And all my soul needs
3245,Christian,Bebo Norman,Nothing Without Y,Is all Your love to cover me
3246,Christian,Bebo Norman,Nothing Without Y,So all the world can see
3247,Christian,Bebo Norman,Nothing Without Y,That I have nothing
3249,Christian,Bebo Norman,Nothing Without Y,Take my time here on this earth
3250,Christian,Bebo Norman,Nothing Without Y,And let it glorify all that You are worth
3251,Christian,Bebo Norman,Nothing Without Y,For I am nothing
3252,Christian,Bebo Norman,Nothing Without Y,I am nothing without You
3254,Christian,Jeremy Camp,Give You Glo,We do not have the lyrics for Give You Glory yet.
3255,Christian,Meredith Andrews,You're Not Alo,I searched for love when the night came and it closed in
3256,Christian,Meredith Andrews,You're Not Alo,"I was alone, but You found me where I was hiding"
3257,Christian,Meredith Andrews,You're Not Alo,And now I'll never ever be the same
3258,Christian,Meredith Andrews,You're Not Alo,"It was the sweetest voice that called my name, saying"
3260,Christian,Meredith Andrews,You're Not Alo,You're not alone for I am here
3261,Christian,Meredith Andrews,You're Not Alo,Let me wipe away your every fear
3262,Christian,Meredith Andrews,You're Not Alo,"My love, I've never left your side"
3263,Christian,Meredith Andrews,You're Not Alo,I have seen you through the darkest night
3264,Christian,Meredith Andrews,You're Not Alo,And I'm the One who's loved you all your life
3265,Christian,Meredith Andrews,You're Not Alo,All your life
3267,Christian,Meredith Andrews,You're Not Alo,You cry yourself to sleep
3268,Christian,Meredith Andrews,You're Not Alo,â€~Cause the hurt is real and the pain cuts deep
3269,Christian,Meredith Andrews,You're Not Alo,All hope seems lost with heartache your closest friend
3270,Christian,Meredith Andrews,You're Not Alo,And everyone else long gone
3271,Christian,Meredith Andrews,You're Not Alo,You've had to face the music on your own
3272,Christian,Meredith Andrews,You're Not Alo,"But there is a sweeter song that calls you home, saying"
3274,Christian,Meredith Andrews,You're Not Alo,You're not alone for I am here
3275,Christian,Meredith Andrews,You're Not Alo,Let me wipe away your every tear
3276,Christian,Meredith Andrews,You're Not Alo,"My love, I've never left your side"
3277,Christian,Meredith Andrews,You're Not Alo,I have seen you through the darkest night
3278,Christian,Meredith Andrews,You're Not Alo,And I'm the One who's loved you all your life
3279,Christian,Meredith Andrews,You're Not Alo,All your life
3281,Christian,Meredith Andrews,You're Not Alo,Faithful and true forever
3282,Christian,Meredith Andrews,You're Not Alo,My love will carry you
3284,Christian,Meredith Andrews,You're Not Alo,"You're not alone for I, I am here"
3285,Christian,Meredith Andrews,You're Not Alo,Let me wipe away your every fear
3286,Christian,Meredith Andrews,You're Not Alo,"My love, I've never left your side"
3287,Christian,Meredith Andrews,You're Not Alo,I have seen you through the darkest night
3288,Christian,Meredith Andrews,You're Not Alo,Your darkest night
3289,Christian,Meredith Andrews,You're Not Alo,And I'm the One who's loved you all your life
3290,Christian,Meredith Andrews,You're Not Alo,All your life
3292,Christian,Jadon Lavik,Come Thou Fou,Come Thou fount of every blessing
3293,Christian,Jadon Lavik,Come Thou Fou,Tune my heart to sing Thy praise
3294,Christian,Jadon Lavik,Come Thou Fou,Streams of mercy never ceasing
3295,Christian,Jadon Lavik,Come Thou Fou,Call for songs of loudest praise
3297,Christian,Jadon Lavik,Come Thou Fou,Teach me some melodious sonnet
3298,Christian,Jadon Lavik,Come Thou Fou,Sung by flaming tongues above
3299,Christian,Jadon Lavik,Come Thou Fou,"Praise the mount, I'm fixed upon it"
3300,Christian,Jadon Lavik,Come Thou Fou,Mount of Thy redeeming love
3302,Christian,Jadon Lavik,Come Thou Fou,Here I raise my Ebenezer
3303,Christian,Jadon Lavik,Come Thou Fou,Here by Thy great help I've come
3304,Christian,Jadon Lavik,Come Thou Fou,And I hope by Thy good pleasure
3305,Christian,Jadon Lavik,Come Thou Fou,Safely to arrive at home
3307,Christian,Jadon Lavik,Come Thou Fou,'Cause Jesus sought me when a stranger
3308,Christian,Jadon Lavik,Come Thou Fou,Wondering from the fold of God
3309,Christian,Jadon Lavik,Come Thou Fou,He to rescue me from danger
3310,Christian,Jadon Lavik,Come Thou Fou,Interposed His precious blood
3312,Christian,Jadon Lavik,Come Thou Fou,"Oh, to grace how great a debtor"
3313,Christian,Jadon Lavik,Come Thou Fou,Daily I'm constrained to be
3314,Christian,Jadon Lavik,Come Thou Fou,Let Thy goodness like a fetter
3315,Christian,Jadon Lavik,Come Thou Fou,Bind my wandering heart to Thee
3317,Christian,Jadon Lavik,Come Thou Fou,"And prone to wander, Lord I feel it"
3318,Christian,Jadon Lavik,Come Thou Fou,Prone to leave the God I love
3319,Christian,Jadon Lavik,Come Thou Fou,"Here's my heart, Lord, take and seal it"
3320,Christian,Jadon Lavik,Come Thou Fou,Seal it for Thy courts above
3322,Christian,Jadon Lavik,Come Thou Fou,"Seal it, take and seal it"
3323,Christian,Jadon Lavik,Come Thou Fou,Seal it for Thy courts above
3324,Christian,Jadon Lavik,Come Thou Fou,Take and seal it
3325,Christian,Jadon Lavik,Come Thou Fou,Seal it for Thy courts above
3327,Christian,Jadon Lavik,Come Thou Fou,"Prone to wander, Lord I feel it"
3328,Christian,Jadon Lavik,Come Thou Fou,Prone to leave the God I love
3329,Christian,Jadon Lavik,Come Thou Fou,"Here's my heart, Lord, take and seal it"
3330,Christian,Jadon Lavik,Come Thou Fou,Seal it for Thy courts above
3332,Christian,Tenth Avenue North,Love Is He,Come to the water
3333,Christian,Tenth Avenue North,Love Is He,You who thirst and you'll thirst no more.
3334,Christian,Tenth Avenue North,Love Is He,Come to the Father
3335,Christian,Tenth Avenue North,Love Is He,You who work and you'll work no more.
3337,Christian,Tenth Avenue North,Love Is He,And all you who labor in vain
3338,Christian,Tenth Avenue North,Love Is He,And to the broken and shamed:
3340,Christian,Tenth Avenue North,Love Is He,Love is here.
3341,Christian,Tenth Avenue North,Love Is He,Love is now.
3342,Christian,Tenth Avenue North,Love Is He,Love is pouring from
3343,Christian,Tenth Avenue North,Love Is He,"His hands, from his brows"
3344,Christian,Tenth Avenue North,Love Is He,"Love is near, it satisfies."
3345,Christian,Tenth Avenue North,Love Is He,Streams of mercy flowing from his side.
3347,Christian,Tenth Avenue North,Love Is He,Cause love is here.
3348,Christian,Tenth Avenue North,Love Is He,Come to the treasure
3349,Christian,Tenth Avenue North,Love Is He,You who search and you'll search no more.
3350,Christian,Tenth Avenue North,Love Is He,Come to the lover
3352,Christian,Tenth Avenue North,Love Is He,"You who want and you'll want no more, no."
3353,Christian,Tenth Avenue North,Love Is He,And all you who labor in vain
3355,Christian,Tenth Avenue North,Love Is He,And to the broken and shamed
3356,Christian,Tenth Avenue North,Love Is He,Love is here
3357,Christian,Tenth Avenue North,Love Is He,Love is now
3358,Christian,Tenth Avenue North,Love Is He,"Love is pouring from his hands, from his brows"
3360,Christian,Tenth Avenue North,Love Is He,"Love is near, it satisfies"
3361,Christian,Tenth Avenue North,Love Is He,Streams of mercy flowing from his side
3362,Christian,Tenth Avenue North,Love Is He,Yeah
3363,Christian,Tenth Avenue North,Love Is He,And to the bruised and fallen
3364,Christian,Tenth Avenue North,Love Is He,"Captives, bound, and broken hearted."
3365,Christian,Tenth Avenue North,Love Is He,He is the lord
3367,Christian,Tenth Avenue North,Love Is He,He is the lord
3368,Christian,Tenth Avenue North,Love Is He,Yeah
3369,Christian,Tenth Avenue North,Love Is He,By his stripes he's paid our ransom
3370,Christian,Tenth Avenue North,Love Is He,From his wounds we drink salvation
3371,Christian,Tenth Avenue North,Love Is He,He is the lord
3372,Christian,Tenth Avenue North,Love Is He,He is the lord
3373,Christian,Tenth Avenue North,Love Is He,Love is here
3374,Christian,Tenth Avenue North,Love Is He,Love is now
3375,Christian,Tenth Avenue North,Love Is He,"Love is pouring from his hands, from his brows"
3376,Christian,Tenth Avenue North,Love Is He,Love is near
3377,Christian,Tenth Avenue North,Love Is He,It satisfies.
3378,Christian,Tenth Avenue North,Love Is He,Streams of mercy flowing from his side
3379,Christian,Tenth Avenue North,Love Is He,Streams of mercy flowing from his side
3380,Christian,Tenth Avenue North,Love Is He,Cause love is here
3381,Christian,Tenth Avenue North,Love Is He,Love is here
3383,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Words of worship
3384,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Rise like a river within me
3385,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Thoughts to express are so many
3386,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,"I wanna bless You, God"
3388,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Cant be silent
3389,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I think of the mercies You show me
3390,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,My lips begin overflowing
3391,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Great is your Love.
3393,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,"Such gratitude,"
3394,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,"For all that You've done,"
3395,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,"Jesus to You,"
3397,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,At the top of my lungs
3398,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I will sing Hallelujah!
3399,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,"You're the One who saved me,"
3400,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,The One who gave me
3401,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,This life I live
3402,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Forevermore ! Forevermore!
3403,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,At the top of my lungs I will sing Hallelujah!
3404,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I'm not ashamed.
3405,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I'll praise Your name.
3406,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Let the whole world know
3407,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I love you Lord.
3408,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I love you Lord!
3410,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,You are worthy
3411,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I join the song of creation
3412,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,That rings out across ev'ry nation.
3413,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Let my heart be heard.
3415,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I need you so.
3416,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,"I don't care who knows,"
3417,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,"From the depths of my soul,"
3419,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,At the top of my lungs
3420,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I will sing Hallelujah!
3421,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,"You're the One who saved me,"
3422,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,The One who gave me
3423,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,This life I live
3424,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Forevermore ! Forevermore!
3425,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,At the top of my lungs I will sing Hallelujah!
3426,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I'm not ashamed.
3427,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I'll praise Your name.
3428,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Let the whole world know
3429,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I love you Lord.
3430,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I love you Lord!
3432,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Let my love be loud.
3433,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I sing a joyful noise!
3434,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,All of my days
3435,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,A joyful noise!
3436,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I lift up my voice!
3437,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I lift up my voice!
3439,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,At the top of my lungs
3440,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I will sing Hallelujah!
3441,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,"You're the One who saved me,"
3442,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,The One who gave me
3443,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,This life I live
3444,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Forevermore ! Forevermore!
3445,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,At the top of my lungs I will sing Hallelujah!
3446,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I'm not ashamed.
3447,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I'll praise Your name.
3448,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,Let the whole world know
3449,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I love you Lord.
3450,Christian,"Phillips, Craig &amp; Dean",Top of My Lun,I love you Lord!
3452,Christian,MercyMe,Homesi,"You're in a better place, I've heard a thousand times"
3453,Christian,MercyMe,Homesi,And at least a thousand times I've rejoiced for you
3454,Christian,MercyMe,Homesi,"But the reason why I'm broken, the reason why I cry"
3455,Christian,MercyMe,Homesi,Is how long must I wait to be with you
3457,Christian,MercyMe,Homesi,I close my eyes and I see your face
3458,Christian,MercyMe,Homesi,If home's where my heart is then I'm out of place
3459,Christian,MercyMe,Homesi,"Lord, won't you give me strength to make it through somehow"
3460,Christian,MercyMe,Homesi,I've never been more homesick than now
3462,Christian,MercyMe,Homesi,Help me Lord 'cause I don't understand your ways
3463,Christian,MercyMe,Homesi,The reason why I wonder if I'll ever know
3464,Christian,MercyMe,Homesi,But even if you showed me the hurt would be the same
3465,Christian,MercyMe,Homesi,'Cause I'm still here so far away from home
3467,Christian,MercyMe,Homesi,I close my eyes and I see your face
3468,Christian,MercyMe,Homesi,If home's where my heart is then I'm out of place
3469,Christian,MercyMe,Homesi,"Lord, won't you give me strength to make it through somehow"
3470,Christian,MercyMe,Homesi,I've never been more homesick than now
3472,Christian,MercyMe,Homesi,"In Christ, there are no goodbyes"
3473,Christian,MercyMe,Homesi,"And in Christ, there is no end"
3474,Christian,MercyMe,Homesi,So I'll hold onto Jesus with all that I have
3475,Christian,MercyMe,Homesi,"To see you again, to see you again"
3477,Christian,MercyMe,Homesi,And I close my eyes and I see your face
3478,Christian,MercyMe,Homesi,If home's where my heart is then I'm out of place
3479,Christian,MercyMe,Homesi,"Lord, won't you give me strength to make it through somehow"
3480,Christian,MercyMe,Homesi,Won't you give me strength to make it through somehow
3481,Christian,MercyMe,Homesi,Won't you give me strength to make it through somehow
3482,Christian,MercyMe,Homesi,I've never been more homesick than now
3484,Christian,Michael W. Smith,A New Halleluj,Can you hear there's a new song?
3485,Christian,Michael W. Smith,A New Halleluj,Breaking out from the children of freedom
3486,Christian,Michael W. Smith,A New Halleluj,Every race and every nation
3487,Christian,Michael W. Smith,A New Halleluj,"Sing it out, sing a new Hallelujah, yeah"
3489,Christian,Michael W. Smith,A New Halleluj,Let us sing love to the nations
3490,Christian,Michael W. Smith,A New Halleluj,Bringing hope of the grace that has freed us
3491,Christian,Michael W. Smith,A New Halleluj,Make Him known and make Him famous
3492,Christian,Michael W. Smith,A New Halleluj,"Sing it out, sing a new Hallelujah, yeah"
3494,Christian,Michael W. Smith,A New Halleluj,"Arise, arise, let the church arise"
3495,Christian,Michael W. Smith,A New Halleluj,Let love reach to the other side
3496,Christian,Michael W. Smith,A New Halleluj,"Alive, come alive, let the song arise"
3498,Christian,Michael W. Smith,A New Halleluj,Africa sings a new song
3499,Christian,Michael W. Smith,A New Halleluj,Reaching out with the new Hallelujah
3500,Christian,Michael W. Smith,A New Halleluj,Every son and every daughter
3501,Christian,Michael W. Smith,A New Halleluj,"Everyone sing a new Hallelujah, hey"
3503,Christian,Michael W. Smith,A New Halleluj,"Arise, let the song arise"
3504,Christian,Michael W. Smith,A New Halleluj,Let love reach to the other side
3505,Christian,Michael W. Smith,A New Halleluj,"Alive, come alive, let the song arise"
3507,Christian,Michael W. Smith,A New Halleluj,"Whoa, whoa, whoa, whoa, yeah, yeah, yeah, yeah"
3508,Christian,Michael W. Smith,A New Halleluj,"Let the song arise, let the song arise, yeah, yeah, yeah yeah"
3509,Christian,Michael W. Smith,A New Halleluj,"Let the song arise, let the song arise"
3511,Christian,Michael W. Smith,A New Halleluj,Let the world sing a new Hallelujah
3512,Christian,Michael W. Smith,A New Halleluj,Can you get excited church?
3513,Christian,Michael W. Smith,A New Halleluj,"From Africa to Australia, from Brazil to China"
3514,Christian,Michael W. Smith,A New Halleluj,From New York down to Houston
3515,Christian,Michael W. Smith,A New Halleluj,"Come on, give me arise"
3517,Christian,Michael W. Smith,A New Halleluj,"Arise, let the church arise"
3518,Christian,Michael W. Smith,A New Halleluj,Let love reach to the other side
